Bill,Com 1,Pass Com 1,Incorporated,Pass Floor 1,Com 2,Pass Com 2,Pass Floor 2,Amended,To Gov,Returned,Passed,Disposition,VV
HB2037,H-T,0,0,0,,,,,,,,DiC,1
HB2038,H-T,1,0,1,S-T,1,1,0,1,0,1,PiL,0
HB2042,H-T,1,0,1,S-T,1,1,1,1,0,1,PiL,0
HB2072,H-T,1,0,1,S-T,1,1,1,1,0,1,PiL,0
HB2079,H-T,0,0,0,,,,,,,,DiC,0
HB2086,H-CL,0,0,0,,,,,,,,DiC,1
HB2099,H-T,0,0,0,,,,,,,,DiC,0
HB2130,H-T,0,0,0,,,,,,,,DiC,1
HB2159,H-T,0,0,0,,,,,,,,DiC,0
HB2163,H-MPP,0,0,0,,,,,,,,DiC,1
HB2171,H-MPP,0,0,0,,,,,,,,DiC,1
HB2175,H-CJ,0,0,0,,,,,,,,DiC,1
HB2185,H-CJ,0,0,0,,,,,,,,DiC,1
HB2188,H-T,0,0,0,,,,,,,,DiC,0
HB2189,H-T,1,0,1,S-T,1,1,0,1,0,1,PiL,0
HB2221,H-CJ,0,0,0,,,,,,,,DiC,1
HB2234,H-T,0,0,0,,,,,,,,DiC,1
HB2235,H-T,1,0,1,S-T,1,1,0,1,0,1,PiL,0
HB2239,H-T,0,0,0,,,,,,,,DiC,1
HB2249,H-MPP,0,0,0,,,,,,,,DiC,1
HB2260,H-CJ,0,1,0,,,,,,,,,1
HB2266,H-T,1,0,1,S-T,1,1,0,1,0,1,PiL,0
HB2275,H-T,0,0,0,,,,,,,,DIC,1
HB2285,H-T,0,0,0,,,,,,,,DiC,1
HB2289,H-T,1,0,1,S-T,1,1,0,1,0,1,PiL,0
HB2300,H-T,0,0,0,,,,,,,,DIC,1
HB2304,H-T,1,0,1,S-T,0,0,,,,,DIC,0
HB2310,H-T,0,0,0,,,,,,,,DiC,1
HB2315,H-T;H-CJ,1,0,1,S-T;S-CJ,0,0,,,,,DIC,0
HB2332,H-T,1,0,1,S-T,1,1,0,1,0,1,PIL,0
HB2344,H-CL,0,0,0,,,,,,,,DIC,0
HB2353,H-T,0,0,0,,,,,,,,DIC,1
HB2391,H-T,1,0,1,S-T,1,1,1,1,0,1,PIL,0
HJ502,H-PE,0,0,0,,,,,,,,DIC,0
HJ576,H-PE,0,0,0,,,,,,,,DIC,0
HJ581,H-R,0,0,0,,,,,,,,DIC,1
HJ585,H-R,0,0,0,,,,,,,,DIC,1
HJ598,H-R,1,0,1,S-R,1,0,,,,,DIS,0
HJ619,H-R,0,0,0,,,,,,,,DIC,1
HJ629,H-T,0,0,0,,,,,,,,DiC,1
HJ642,H-R,0,0,0,,,,,,,,DiC,1
SB683,S-CJ,0,0,0,,,,,,,,DIC,0
SB756,S-PE,0,0,0,,,,,,,,DiC,0
SB781,S-T,1,1,1,H-T,1,1,0,1,0,1,PiL,0
SB792,S-T,1,0,1,S-T,1,1,0,1,0,1,PiL,0
SB793,S-T,1,0,1,H-T,1,1,0,1,0,1,PiL,0
SB797,S-LG,1,0,1,H-MPP,0,0,,,,,DiC,1
SB803,S-T,1,0,1,H-T,1,1,1,1,0,1,PiL,0
SB836,S-T,1,0,1,H-T,1,1,0,1,0,1,PiL,0
SB845,S-CJ,1,0,1,H-CJ,1,1,0,1,0,1,PiL,0
SB882,S-T,1,0,1,H-T,0,0,,,,,DiC,0
SB921,S-T,1,0,1,H-T,0,0,,,,,DiC,0
SB925,S-LG,0,0,0,,,,,,,,DiC,0
SB932,S-T,0,0,0,,,,,,,,DiC,0
SB952,S-T,0,0,0,,,,,,,,DiC,0
SB953,S-T,0,0,0,,,,,,,,DiC,0
SB956,S-T,0,0,0,H-T,1,1,0,1,0,1,PiL,0
SB958,S-T;S-CJ,0,0,0,,,,,,,,DiC,0
SB989,S-T,1,0,1,H-T,1,1,1,1,0,1,PiL,0
SB996,S-ACNR,1,0,1,H-ACNR,1,0,,,,,DiH,0
SB1003,S-T,1,0,1,H-T,1,1,0,1,0,1,PiL,0
SB1023,S-T,0,0,0,,,,,,,,DiC,0
SB1025,S-T,1,1,1,H-T,1,1,0,1,0,1,PiL,0
SB1027,S-T,0,1,0,,,,,,,,,0
SB1096,S-T,0,0,0,,,,,,,,DiC,0
SB1102,S-T,0,1,0,,,,,,,,,0
SB1212,S-F,0,0,0,,,,,,,,DiC,0
SB1216,S-T,0,1,0,,,,,,,,,0
SB1220,S-T,1,0,1,H-T,1,1,0,1,0,1,PiL,0
SB1228,S-T,0,1,0,,,,,,,,,0
SB1233,S-T,0,0,0,,,,,,,,DiC,0
SB1246,S-T,0,0,0,,,,,,,,DiC,0
SB1274,S-T,0,0,0,,,,,,,,DiC,0
SB1279,S-T,0,0,0,,,,,,,,DiC,0
SB1312,S-CJ,1,0,1,H-CJ,1,1,1,1,0,1,PiL,0
SB1314,S-T,1,0,1,H-T,1,1,1,1,0,1,PiL,0
SB1348,S-T,0,0,0,,,,,,,,DiC,0
SB1353,S-T,0,0,0,,,,,,,,DiC,0
SB1382,S-T,0,0,0,,,,,,,,DiC,0
SB1444,S-CJ,0,0,0,,,,,,,,DiC,0
SB1451,S-T,1,0,1,H-T,1,1,0,1,0,1,PiL,0
SB1454,S-CJ,0,0,0,,,,,,,,DiC,0
SJ234,S-R,0,0,0,,,,,,,,DiC,1
SJ262,S-R,0,0,0,,,,,,,,DiC,1
SJ276,S-R,0,0,0,,,,,,,,DiC,1
